window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,minor,0.7283
7.48,22.43,D#,major,0.3135
14.95,29.91,D#,minor,0.4536
22.43,37.38,D#,minor,0.5449
29.91,44.86,A#,major,0.4002
37.38,52.34,F,minor,0.3763
44.86,59.81,F,minor,0.4993
52.34,67.29,D#,minor,0.4909
59.81,74.77,D#,minor,0.4372
67.29,82.25,D#,minor,0.3673
74.77,89.72,D#,minor,0.4235
82.25,97.2,D#,minor,0.5165
89.72,104.68,D#,minor,0.4583
97.2,112.15,A#,major,0.4701
104.68,119.63,G,minor,0.3952
112.15,127.11,C#,major,0.4481
119.63,134.58,D#,minor,0.4588
127.11,142.06,F,minor,0.4113
134.58,149.54,F,minor,0.4036
142.06,157.01,D#,minor,0.4899
149.54,164.49,D#,minor,0.5121
157.01,171.97,D#,minor,0.478
164.49,179.44,D#,minor,0.4571
171.97,186.92,D#,minor,0.431
179.44,194.4,D#,minor,0.4981
186.92,201.87,D#,minor,0.4499
194.4,209.35,D#,major,0.3704
201.87,216.83,D#,major,0.3637
209.35,224.3,D#,minor,0.3978
216.83,231.78,D#,minor,0.4521
224.3,238.12,D#,major,0.4185
