window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.6264
7.48,22.43,D,major,0.7477
14.95,29.91,D,major,0.7142
22.43,37.38,D,major,0.6024
29.91,44.86,D,major,0.5498
37.38,52.34,D,minor,0.737
44.86,59.81,D,minor,0.8609
52.34,67.29,D,minor,0.7763
59.81,74.77,D,major,0.703
67.29,82.25,D,minor,0.7977
74.77,89.72,D,minor,0.8542
82.25,97.2,D,minor,0.7613
89.72,104.68,D,major,0.6719
97.2,112.15,D,major,0.6201
104.68,119.63,D,major,0.6431
112.15,127.11,D,major,0.5985
119.63,134.58,D,major,0.6524
127.11,142.06,D,minor,0.8436
134.58,149.54,D,minor,0.876
142.06,157.01,D,minor,0.6651
149.54,164.49,D,minor,0.7897
157.01,171.97,D,minor,0.8823
164.49,179.44,D,minor,0.8221
171.97,186.92,D,minor,0.6552
179.44,194.4,C,major,0.4293
186.92,201.87,C,minor,0.3146
194.4,209.35,D,minor,0.4752
201.87,216.83,D,minor,0.7933
209.35,224.3,D,minor,0.8875
216.83,231.78,D,minor,0.7624
224.3,239.26,D,major,0.6652
231.78,246.74,D,major,0.6619
239.26,254.21,D,major,0.5482
246.74,258.69,G,major,0.4799
