window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,major,0.7821
7.48,22.43,D#,major,0.7567
14.95,29.91,D#,major,0.6919
22.43,37.38,G#,major,0.7989
29.91,44.86,G#,major,0.8108
37.38,52.34,D#,major,0.5878
44.86,59.81,D#,major,0.7154
52.34,67.29,G#,major,0.7031
59.81,74.77,A#,minor,0.6927
67.29,82.25,C#,major,0.4722
74.77,89.72,C#,major,0.4561
82.25,97.2,G#,major,0.667
89.72,104.68,G#,major,0.7947
97.2,112.15,G#,major,0.828
104.68,119.63,G#,major,0.8288
112.15,127.11,G#,major,0.7368
119.63,134.58,G#,major,0.6593
127.11,142.06,G#,major,0.6194
134.58,149.54,C#,major,0.6793
142.06,157.01,C#,major,0.7348
149.54,164.49,C#,major,0.8154
157.01,171.97,C#,major,0.5609
164.49,179.44,G#,major,0.7624
171.97,186.92,C#,major,0.785
179.44,194.4,C#,major,0.6553
186.92,201.87,G#,major,0.4462
194.4,209.35,C#,major,0.6466
201.87,212.32,C#,major,0.4885
