window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,major,0.8836
7.48,22.43,G#,major,0.8384
14.95,29.91,G#,major,0.6862
22.43,37.38,G#,minor,0.5344
29.91,44.86,G#,minor,0.5239
37.38,52.34,G#,major,0.6939
44.86,59.81,G#,major,0.637
52.34,67.29,D#,minor,0.53
59.81,74.77,D#,major,0.6153
67.29,82.25,D#,major,0.6202
74.77,89.72,D#,major,0.5418
82.25,97.2,D#,minor,0.595
89.72,104.68,D#,minor,0.5421
97.2,112.15,D#,major,0.5571
104.68,119.63,G#,major,0.6813
112.15,127.11,G#,major,0.7816
119.63,134.58,G#,major,0.8362
127.11,142.06,G#,major,0.8915
134.58,149.54,G#,major,0.8307
142.06,157.01,G#,major,0.5944
149.54,164.49,D#,major,0.4746
157.01,171.97,D#,major,0.4958
164.49,179.44,D#,major,0.5928
171.97,186.92,D#,major,0.6459
179.44,194.4,D#,major,0.5493
186.92,201.87,D#,major,0.523
194.4,209.35,D#,major,0.5985
201.87,216.83,G#,major,0.7144
209.35,224.3,G#,major,0.8476
216.83,231.78,G#,major,0.826
224.3,239.26,G#,major,0.6483
231.78,246.74,D#,major,0.5831
239.26,254.21,D#,major,0.6623
246.74,261.69,D#,major,0.5139
254.21,269.17,D#,major,0.4793
261.69,276.64,D#,major,0.4707
269.17,284.12,D#,major,0.621
276.64,291.6,D#,major,0.6844
284.12,299.07,G#,major,0.7046
291.6,306.55,G#,major,0.7764
299.07,314.03,G#,major,0.7669
306.55,320.18,G#,major,0.5739
