window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8849
7.48,22.43,B,minor,0.8138
14.95,29.91,B,minor,0.8426
22.43,37.38,B,minor,0.7939
29.91,44.86,B,major,0.7509
37.38,52.34,F#,minor,0.7602
44.86,59.81,D,major,0.7298
52.34,67.29,F#,minor,0.5261
59.81,74.77,B,minor,0.6173
67.29,82.25,D,major,0.671
74.77,89.72,D,major,0.6645
82.25,97.2,D,major,0.7989
89.72,104.68,D,major,0.7889
97.2,112.15,D,major,0.7781
104.68,119.63,B,minor,0.843
112.15,127.11,B,minor,0.6617
119.63,134.58,B,major,0.7247
127.11,142.06,F#,minor,0.6821
134.58,149.54,F#,minor,0.6374
142.06,157.01,D,major,0.5864
149.54,164.49,F#,minor,0.6733
157.01,171.97,B,minor,0.8115
164.49,179.44,E,minor,0.666
171.97,186.92,D,major,0.5733
179.44,194.4,F#,minor,0.5153
186.92,201.87,F#,minor,0.541
194.4,209.35,F#,minor,0.6386
201.87,216.83,F#,minor,0.606
209.35,224.3,B,minor,0.6085
216.83,231.78,F#,minor,0.6323
224.3,239.26,B,minor,0.6973
231.78,246.74,D,major,0.8466
239.26,252.89,D,major,0.9178
