window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.5756
7.48,22.43,E,minor,0.3379
14.95,29.91,E,minor,0.4555
22.43,37.38,E,minor,0.3475
29.91,44.86,E,major,0.329
37.38,52.34,E,major,0.3724
44.86,59.81,E,major,0.3362
52.34,67.29,E,major,0.3003
59.81,74.77,E,major,0.3767
67.29,82.25,E,major,0.5223
74.77,89.72,E,major,0.6323
82.25,97.2,E,major,0.6153
89.72,104.68,E,major,0.3521
97.2,112.15,E,major,0.2982
104.68,119.63,E,major,0.3453
112.15,127.11,D,minor,0.2878
119.63,134.58,A,major,0.4502
127.11,142.06,A,major,0.6427
134.58,149.54,D,minor,0.4984
142.06,157.01,G,minor,0.4879
149.54,164.49,G,minor,0.4636
157.01,171.97,D,minor,0.4521
164.49,179.44,D,minor,0.4919
171.97,186.92,G,minor,0.5166
179.44,187.94,G,minor,0.5515
