window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.7119
7.48,22.43,A#,major,0.6274
14.95,29.91,D#,major,0.6085
22.43,37.38,A#,major,0.6489
29.91,44.86,A#,major,0.4666
37.38,52.34,A#,major,0.5202
44.86,59.81,A#,major,0.5799
52.34,67.29,A#,major,0.5135
59.81,74.77,A#,major,0.6006
67.29,82.25,A#,major,0.5353
74.77,89.72,A#,major,0.5364
82.25,97.2,G,minor,0.5422
89.72,104.68,G,minor,0.4549
97.2,112.15,D#,major,0.5922
104.68,119.63,A#,major,0.67
112.15,127.11,A#,major,0.4609
119.63,134.58,A#,major,0.5614
127.11,142.06,A#,major,0.7041
134.58,149.54,A#,major,0.6901
142.06,157.01,A#,major,0.6272
149.54,164.49,A#,major,0.5586
157.01,171.97,A#,major,0.5361
164.49,179.44,G,minor,0.485
171.97,186.92,G,minor,0.4633
179.44,194.4,G,minor,0.4163
186.92,201.87,A#,major,0.712
194.4,209.35,A#,major,0.7964
201.87,216.83,A#,major,0.4979
209.35,224.3,A#,major,0.4846
216.83,231.78,G,minor,0.4477
224.3,239.26,D#,major,0.4226
231.78,246.74,G,minor,0.6323
239.26,253.45,G,major,0.7206
