window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.6541
7.48,22.43,A,minor,0.6787
14.95,29.91,A,minor,0.8334
22.43,37.38,C,major,0.7792
29.91,44.86,C,major,0.7147
37.38,52.34,C,major,0.6168
44.86,59.81,A,minor,0.5764
52.34,67.29,A,minor,0.738
59.81,74.77,C,major,0.6863
67.29,82.25,E,minor,0.652
74.77,89.72,E,minor,0.4774
82.25,97.2,E,minor,0.5272
89.72,104.68,C,major,0.6607
97.2,112.15,C,major,0.6935
104.68,119.63,C,major,0.5604
112.15,127.11,F,minor,0.5416
119.63,134.58,F,major,0.4266
127.11,134.72,A,minor,0.298
