window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.704
7.48,22.43,G,minor,0.7105
14.95,29.91,G,minor,0.7914
22.43,37.38,G,minor,0.7981
29.91,44.86,G,minor,0.7629
37.38,52.34,G,minor,0.6809
44.86,59.81,G,major,0.6041
52.34,67.29,G,major,0.5839
59.81,74.77,D,major,0.5786
67.29,82.25,D,major,0.6329
74.77,89.72,G,minor,0.6215
82.25,97.2,G,minor,0.7377
89.72,104.68,G,minor,0.7887
97.2,112.15,G,minor,0.7946
104.68,119.63,G,minor,0.6821
112.15,127.11,G,major,0.5959
119.63,134.58,D,major,0.5554
127.11,142.06,G,minor,0.6025
134.58,149.54,G,minor,0.6687
142.06,157.01,G,minor,0.5684
149.54,164.49,G,major,0.619
157.01,171.97,G,major,0.6114
164.49,179.44,G,major,0.6018
171.97,186.92,G,major,0.6695
179.44,194.4,G,minor,0.6291
186.92,201.87,G,minor,0.7459
194.4,208.56,G,minor,0.5962
