window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,minor,0.8341
7.48,22.43,D#,minor,0.869
14.95,29.91,F#,major,0.9883
22.43,37.38,F#,major,0.9491
29.91,44.86,F#,major,0.9002
37.38,52.34,F#,major,0.8178
44.86,59.81,D#,minor,0.7896
52.34,67.29,D#,minor,0.8216
59.81,74.77,D#,minor,0.7306
67.29,82.25,F#,major,0.8444
74.77,89.72,F#,major,0.8775
82.25,97.2,F#,major,0.8467
89.72,104.68,F#,major,0.8011
97.2,112.15,D#,minor,0.8288
104.68,119.63,D#,minor,0.7815
112.15,127.11,F#,major,0.8462
119.63,134.58,F#,major,0.8559
127.11,142.06,F#,major,0.8405
134.58,149.54,F#,major,0.8614
142.06,157.01,F#,major,0.8201
149.54,164.49,F#,major,0.7597
157.01,171.97,F#,major,0.8178
164.49,179.44,F#,major,0.8405
171.97,186.92,F#,major,0.8077
179.44,194.4,F#,major,0.807
186.92,201.87,F#,major,0.7123
194.4,209.35,F#,major,0.7034
201.87,216.83,F#,major,0.8141
209.35,224.3,D#,minor,0.7632
216.83,231.78,D#,minor,0.808
224.3,239.26,D#,minor,0.7057
231.78,246.74,D#,minor,0.7273
239.26,254.21,D#,minor,0.7955
246.74,261.69,F#,major,0.8042
254.21,269.17,F#,major,0.8587
261.69,276.64,F#,major,0.9061
269.17,284.12,F#,major,0.9091
276.64,291.6,F#,major,0.7159
284.12,299.07,F#,major,0.756
291.6,306.55,D#,minor,0.7815
299.07,314.03,B,major,0.8255
306.55,321.5,B,major,0.713
314.03,321.99,B,minor,0.6597
