window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,minor,0.642
7.48,22.43,G#,minor,0.5566
14.95,29.91,G#,minor,0.4477
22.43,37.38,E,major,0.4973
29.91,44.86,G#,minor,0.4352
37.38,52.34,G#,minor,0.3609
44.86,59.81,E,major,0.524
52.34,67.29,G#,minor,0.5746
59.81,74.77,G#,minor,0.5769
67.29,82.25,G#,minor,0.6726
74.77,89.72,G#,minor,0.6565
82.25,97.2,G#,minor,0.5045
89.72,104.68,E,major,0.6075
97.2,112.15,E,major,0.5703
104.68,119.63,G#,minor,0.393
112.15,127.11,G#,minor,0.5048
119.63,134.58,G#,minor,0.5588
127.11,142.06,G#,minor,0.4983
134.58,149.54,E,major,0.7324
142.06,157.01,E,major,0.6074
149.54,164.49,E,major,0.3117
157.01,171.97,B,major,0.5147
164.49,179.44,D#,minor,0.5886
171.97,186.92,G#,minor,0.4268
179.44,194.4,G#,minor,0.4863
186.92,201.87,G#,minor,0.4685
194.4,209.35,G#,minor,0.5962
201.87,216.02,G#,minor,0.7345
