window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,major,0.6006
7.48,22.43,C#,major,0.4317
14.95,29.91,G#,major,0.4252
22.43,37.38,C,minor,0.4
29.91,44.86,G#,major,0.4248
37.38,52.34,G#,major,0.4745
44.86,59.81,C#,minor,0.4307
52.34,67.29,C#,minor,0.3913
59.81,74.77,F,minor,0.387
67.29,82.25,F,minor,0.6224
74.77,89.72,F,minor,0.6906
82.25,97.2,F,minor,0.531
89.72,104.68,G#,major,0.6142
97.2,112.15,G#,major,0.7365
104.68,119.63,G#,major,0.6531
112.15,127.11,G#,major,0.5417
119.63,134.58,G#,major,0.5042
127.11,142.06,G#,major,0.4415
134.58,149.54,F,minor,0.463
142.06,157.01,G#,major,0.4514
149.54,164.49,G#,major,0.6506
157.01,171.97,G#,major,0.7279
164.49,173.75,G#,major,0.7056
