window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.6779
7.48,22.43,D,minor,0.6165
14.95,29.91,D,minor,0.6218
22.43,37.38,D,minor,0.7388
29.91,44.86,A,minor,0.7436
37.38,52.34,A,minor,0.8176
44.86,59.81,A,minor,0.6555
52.34,67.29,C,major,0.6959
59.81,74.77,A,minor,0.7014
67.29,82.25,A,minor,0.8691
74.77,89.72,A,minor,0.8773
82.25,97.2,A,minor,0.7516
89.72,104.68,F,major,0.6498
97.2,112.15,D,minor,0.8148
104.68,119.63,D,minor,0.8009
112.15,127.11,A,minor,0.8009
119.63,134.58,C,major,0.7344
127.11,142.06,C,major,0.7929
134.58,149.54,C,major,0.7307
142.06,157.01,A,minor,0.8202
149.54,164.49,A,minor,0.8163
157.01,171.97,A,minor,0.8229
164.49,179.44,D,minor,0.7097
171.97,186.92,D,major,0.6465
179.44,194.4,D,minor,0.6326
186.92,201.87,D,minor,0.6451
194.4,209.35,G,major,0.7085
201.87,216.83,G,minor,0.6439
209.35,224.3,A,minor,0.7547
216.83,231.78,A,minor,0.8141
224.3,239.26,C,major,0.6997
231.78,246.74,A,minor,0.6744
239.26,254.21,A,minor,0.7354
246.74,258.18,A,minor,0.7518
