window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.7022
7.48,22.43,A,major,0.8989
14.95,29.91,E,major,0.5824
22.43,37.38,F#,minor,0.5038
29.91,44.86,E,major,0.4718
37.38,52.34,F#,minor,0.492
44.86,59.81,D,major,0.6571
52.34,67.29,D,major,0.7129
59.81,74.77,A,major,0.5871
67.29,82.25,F#,minor,0.4496
74.77,89.72,F#,minor,0.4591
82.25,97.2,F#,minor,0.4171
89.72,104.68,A,major,0.499
97.2,112.15,F#,minor,0.5579
104.68,119.63,F#,minor,0.4749
112.15,127.11,F#,minor,0.4722
119.63,134.58,F#,minor,0.5388
127.11,142.06,A,major,0.5896
134.58,149.54,A,major,0.7184
142.06,157.01,F#,minor,0.5703
149.54,164.49,F#,minor,0.5426
157.01,171.97,F#,minor,0.5437
164.49,179.44,E,major,0.6218
171.97,186.92,B,major,0.4708
179.44,194.4,F#,minor,0.4649
186.92,201.87,E,major,0.4744
194.4,209.35,A,major,0.5896
201.87,216.83,A,major,0.6285
209.35,224.3,A,major,0.8053
216.83,227.58,A,major,0.7234
