window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.8333
7.48,22.43,G,minor,0.8141
14.95,29.91,G,minor,0.7178
22.43,37.38,G,minor,0.5468
29.91,44.86,F,major,0.5021
37.38,52.34,D,minor,0.6696
44.86,59.81,D,minor,0.7675
52.34,67.29,D,minor,0.7287
59.81,74.77,F,major,0.6117
67.29,82.25,C,major,0.635
74.77,89.72,G,major,0.5328
82.25,97.2,G,minor,0.5338
89.72,104.68,G,minor,0.5334
97.2,112.15,G,minor,0.667
104.68,119.63,D,minor,0.5681
112.15,127.11,D,minor,0.77
119.63,134.58,F,major,0.6673
127.11,142.06,C,major,0.5927
134.58,149.54,C,major,0.5114
142.06,157.01,F,major,0.4357
149.54,164.49,A#,major,0.4964
157.01,171.97,F,major,0.6011
164.49,179.44,D,minor,0.6518
171.97,186.92,G,minor,0.7073
179.44,194.4,F,major,0.7464
186.92,201.87,F,major,0.5956
194.4,209.35,C,major,0.5881
201.87,216.83,C,major,0.5225
209.35,224.3,F,major,0.5428
216.83,231.78,F,major,0.4643
224.3,238.98,E,major,0.7467
