window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.7979
7.48,22.43,A#,minor,0.7397
14.95,29.91,A#,major,0.8779
22.43,37.38,A#,major,0.9224
29.91,44.86,A#,major,0.9756
37.38,52.34,A#,major,0.9602
44.86,59.81,A#,major,0.7754
52.34,67.29,D,minor,0.6005
59.81,74.77,G,major,0.8243
67.29,82.25,E,minor,0.7746
74.77,89.72,B,minor,0.682
82.25,97.2,B,minor,0.7663
89.72,104.68,G,major,0.7066
97.2,112.15,E,minor,0.6189
104.68,119.63,B,minor,0.7103
112.15,127.11,G,major,0.8652
119.63,134.58,D,major,0.7764
127.11,142.06,D,minor,0.6472
134.58,149.54,A#,major,0.814
142.06,157.01,A#,major,0.742
149.54,164.49,G,major,0.6363
157.01,171.97,E,minor,0.7334
164.49,179.44,E,minor,0.6297
171.97,186.92,B,minor,0.7197
179.44,194.4,B,minor,0.8085
186.92,201.87,B,minor,0.5506
194.4,209.35,B,minor,0.6881
201.87,216.83,G,major,0.802
209.35,224.3,G,major,0.8216
216.83,231.78,D,minor,0.659
224.3,239.26,F,major,0.7304
231.78,246.74,C,major,0.5033
239.26,254.21,B,minor,0.7268
246.74,261.69,B,minor,0.6828
254.21,269.17,B,minor,0.723
261.69,276.64,G,major,0.6641
269.17,284.12,D,major,0.4934
276.64,291.6,D,major,0.6423
284.12,299.07,G,major,0.7685
291.6,306.55,G,major,0.8732
299.07,309.45,G,major,0.8278
