window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.3055
7.48,22.43,E,minor,0.3465
14.95,29.91,D,major,0.3131
22.43,37.38,A,major,0.3927
29.91,44.86,A,major,0.3476
37.38,52.34,D#,minor,0.3201
44.86,59.81,D,minor,0.267
52.34,67.29,A,major,0.3457
59.81,74.77,D,minor,0.3424
67.29,82.25,D,minor,0.3518
74.77,89.72,D,major,0.4641
82.25,97.2,D,major,0.6362
89.72,104.68,F#,minor,0.6607
97.2,112.15,F#,minor,0.5469
104.68,119.63,C#,minor,0.3603
112.15,127.11,C#,major,0.7087
119.63,134.58,C#,minor,0.4118
127.11,142.06,C#,minor,0.3671
134.58,149.54,C#,major,0.3388
142.06,157.01,C#,minor,0.3324
149.54,164.49,C#,minor,0.3641
157.01,171.97,C#,minor,0.3419
164.49,179.44,A,major,0.3129
171.97,180.49,A,minor,0.393
