window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.7871
7.48,22.43,G,major,0.7355
14.95,29.91,E,minor,0.7354
22.43,37.38,E,minor,0.7041
29.91,44.86,E,minor,0.6231
37.38,52.34,B,minor,0.6708
44.86,59.81,B,minor,0.7259
52.34,67.29,D,major,0.8354
59.81,74.77,D,major,0.7527
67.29,82.25,D,major,0.6575
74.77,89.72,D,major,0.6826
82.25,97.2,G,major,0.8346
89.72,104.68,E,minor,0.7895
97.2,112.15,E,minor,0.6995
104.68,119.63,E,minor,0.6856
112.15,127.11,D,major,0.701
119.63,134.58,D,major,0.7164
127.11,142.06,D,major,0.7361
134.58,149.54,D,major,0.7633
142.06,157.01,G,major,0.7077
149.54,164.49,G,major,0.7472
157.01,171.97,G,major,0.7761
164.49,179.44,G,major,0.7519
171.97,186.92,G,major,0.8835
179.44,194.4,D,major,0.9017
186.92,201.87,D,major,0.8677
194.4,209.35,D,major,0.7437
201.87,216.83,G,minor,0.7675
209.35,222.08,G,major,0.7479
