window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,major,0.7847
7.48,22.43,D#,minor,0.8455
14.95,29.91,A#,minor,0.7712
22.43,37.38,A#,minor,0.5471
29.91,44.86,A#,minor,0.5911
37.38,52.34,A#,minor,0.5946
44.86,59.81,A#,major,0.6049
52.34,67.29,D#,minor,0.4919
59.81,74.77,D#,major,0.6719
67.29,82.25,G#,major,0.4892
74.77,89.72,G#,major,0.5199
82.25,97.2,A#,minor,0.3118
89.72,104.68,D#,major,0.555
97.2,112.15,D#,major,0.6385
104.68,119.63,A#,major,0.6774
112.15,127.11,D#,major,0.7173
119.63,134.58,D#,minor,0.7424
127.11,142.06,D#,minor,0.812
134.58,149.54,D#,minor,0.8861
142.06,157.01,D#,major,0.7795
149.54,164.49,G#,major,0.6116
157.01,171.97,G#,major,0.4803
164.49,179.44,D#,major,0.579
171.97,186.92,D#,major,0.5084
179.44,194.4,D#,minor,0.4223
186.92,194.61,D#,major,0.5526
