window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.6123
7.48,22.43,D,major,0.852
14.95,29.91,E,minor,0.7315
22.43,37.38,E,minor,0.734
29.91,44.86,E,minor,0.6848
37.38,52.34,E,minor,0.6397
44.86,59.81,E,minor,0.7032
52.34,67.29,E,minor,0.7648
59.81,74.77,E,minor,0.669
67.29,82.25,E,minor,0.5592
74.77,89.72,E,minor,0.4734
82.25,97.2,E,minor,0.6651
89.72,104.68,E,minor,0.7545
97.2,112.15,E,minor,0.675
104.68,119.63,E,minor,0.5891
112.15,127.11,E,minor,0.6523
119.63,134.58,E,minor,0.7091
127.11,142.06,E,minor,0.6345
134.58,149.54,E,minor,0.5631
142.06,157.01,D,major,0.5194
149.54,164.49,F#,minor,0.5457
157.01,171.97,E,minor,0.7969
164.49,179.44,E,minor,0.8172
171.97,186.92,E,minor,0.6568
179.44,194.4,E,minor,0.6012
186.92,201.87,E,minor,0.7191
194.4,209.35,E,minor,0.6324
201.87,216.83,E,minor,0.6262
209.35,224.3,E,minor,0.7253
216.83,231.78,E,major,0.762
224.3,239.26,E,minor,0.7841
231.78,246.74,E,minor,0.7157
239.26,254.21,E,minor,0.71
246.74,261.69,E,minor,0.6876
254.21,269.17,E,minor,0.7593
261.69,276.64,E,minor,0.7752
269.17,284.12,E,minor,0.5873
276.64,291.6,E,minor,0.6721
284.12,299.07,E,minor,0.8006
291.6,306.55,E,minor,0.6918
299.07,312.35,E,minor,0.4367
