window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8857
7.48,22.43,E,minor,0.6708
14.95,29.91,D,major,0.5231
22.43,37.38,D,major,0.7641
29.91,44.86,D,major,0.8392
37.38,52.34,D,major,0.6517
44.86,59.81,B,minor,0.7652
52.34,67.29,B,minor,0.6768
59.81,74.77,G,major,0.531
67.29,82.25,G,major,0.7009
74.77,89.72,D,major,0.6158
82.25,97.2,B,minor,0.7571
89.72,104.68,B,minor,0.8707
97.2,112.15,G,major,0.6454
104.68,119.63,D,major,0.6543
112.15,127.11,F#,minor,0.6352
119.63,134.58,D,major,0.681
127.11,142.06,B,minor,0.7166
134.58,149.54,B,minor,0.6865
142.06,157.01,B,minor,0.6104
149.54,164.49,G,major,0.6446
157.01,171.97,B,minor,0.7182
164.49,179.44,B,minor,0.7308
171.97,186.92,B,minor,0.7965
179.44,194.4,B,minor,0.7616
186.92,201.87,G,major,0.7553
194.4,209.35,G,major,0.6759
201.87,216.83,A,major,0.5719
209.35,224.3,B,minor,0.6842
216.83,231.78,B,minor,0.7742
224.3,239.26,B,minor,0.8094
231.78,246.74,G,major,0.7668
239.26,253.33,G,major,0.744
