window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.8535
7.48,22.43,F,major,0.8741
14.95,29.91,F,major,0.7631
22.43,37.38,F,major,0.9183
29.91,44.86,F,major,0.9239
37.38,52.34,F,major,0.9216
44.86,59.81,F,major,0.7872
52.34,67.29,F,major,0.5292
59.81,74.77,F,major,0.75
67.29,82.25,F,major,0.7225
74.77,89.72,F,major,0.6133
82.25,97.2,F,major,0.592
89.72,104.68,F,major,0.6928
97.2,112.15,F,major,0.8093
104.68,119.63,F,major,0.91
112.15,127.11,F,major,0.9307
119.63,134.58,F,major,0.922
127.11,142.06,F,major,0.8775
134.58,149.54,F,major,0.7418
142.06,157.01,F,major,0.6482
149.54,164.49,F,major,0.8819
157.01,171.97,F,major,0.799
164.49,179.44,F,major,0.6542
171.97,186.92,F,major,0.4968
179.44,194.4,F,major,0.5508
186.92,201.87,F,major,0.6743
194.4,209.35,F,major,0.7361
201.87,216.83,F,major,0.6993
209.35,224.3,F,major,0.8345
216.83,231.78,F,major,0.8694
224.3,239.26,F,major,0.7357
231.78,246.74,F,major,0.635
239.26,254.21,F,major,0.7968
246.74,261.69,F,major,0.8684
254.21,269.17,F,major,0.9314
261.69,276.64,F,major,0.8553
269.17,278.38,D,minor,0.748
