window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.6346
7.48,22.43,B,minor,0.5917
14.95,29.91,F#,major,0.5678
22.43,37.38,F#,minor,0.52
29.91,44.86,F#,major,0.4842
37.38,52.34,F#,minor,0.6315
44.86,59.81,F#,minor,0.7406
52.34,67.29,F#,minor,0.7004
59.81,74.77,B,minor,0.4953
67.29,82.25,F#,minor,0.5182
74.77,89.72,F#,minor,0.6272
82.25,97.2,F#,minor,0.7089
89.72,104.68,F#,minor,0.6816
97.2,112.15,F#,minor,0.5593
104.68,119.63,F#,major,0.6157
112.15,127.11,B,major,0.5656
119.63,134.58,B,major,0.4962
127.11,142.06,B,major,0.5826
134.58,149.54,B,minor,0.7652
142.06,157.01,F#,major,0.6339
149.54,164.49,F#,minor,0.6001
157.01,171.97,F#,minor,0.592
164.49,179.44,F#,minor,0.71
171.97,186.92,F#,minor,0.6975
179.44,194.4,F#,minor,0.6511
186.92,201.87,B,minor,0.4709
194.4,209.35,F#,minor,0.493
201.87,216.83,F#,minor,0.6965
209.35,224.3,F#,minor,0.6628
216.83,231.78,F#,minor,0.6179
224.3,239.26,F#,minor,0.5864
231.78,246.74,F#,minor,0.5757
239.26,254.21,F#,minor,0.6012
246.74,261.69,F#,minor,0.7409
254.21,269.17,F#,minor,0.717
261.69,276.64,F#,minor,0.7248
269.17,284.12,B,minor,0.8163
276.64,291.6,B,major,0.8152
284.12,299.07,B,minor,0.7058
291.6,306.55,E,minor,0.3738
299.07,312.17,C,minor,0.4088
