window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.4202
7.48,22.43,A,minor,0.4774
14.95,29.91,A,minor,0.5391
22.43,37.38,A,minor,0.5236
29.91,44.86,A,minor,0.5429
37.38,52.34,A,minor,0.6221
44.86,59.81,A,minor,0.5737
52.34,67.29,A,minor,0.5538
59.81,74.77,A,minor,0.5357
67.29,82.25,A,minor,0.5628
74.77,89.72,A,minor,0.486
82.25,97.2,A,minor,0.5157
89.72,104.68,A,minor,0.6248
97.2,112.15,A,minor,0.5561
104.68,119.63,A,minor,0.539
112.15,127.11,A,minor,0.6445
119.63,134.58,A,minor,0.5902
127.11,142.06,A,minor,0.6073
134.58,149.54,A,minor,0.5585
142.06,157.01,A,minor,0.5296
149.54,164.49,A,minor,0.4991
157.01,171.97,A,minor,0.4131
164.49,179.44,A,minor,0.5559
171.97,186.92,A,minor,0.5087
179.44,194.4,A,minor,0.4079
186.92,201.87,A,minor,0.531
194.4,209.35,A,minor,0.6613
201.87,216.83,A,minor,0.6373
209.35,224.3,A,minor,0.5317
216.83,231.78,A,minor,0.5388
224.3,239.26,A,minor,0.449
231.78,239.79,D,major,0.4518
