window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.4432
7.48,22.43,D,minor,0.5742
14.95,29.91,G,major,0.5568
22.43,37.38,G,major,0.5556
29.91,44.86,D,minor,0.4375
37.38,52.34,G,minor,0.4409
44.86,59.81,D,minor,0.5613
52.34,67.29,A#,major,0.6759
59.81,74.77,D,minor,0.5042
67.29,82.25,D,minor,0.4948
74.77,89.72,D,minor,0.6561
82.25,97.2,D,minor,0.5086
89.72,104.68,C,major,0.3627
97.2,112.15,A#,major,0.5199
104.68,119.63,F,major,0.5776
112.15,127.11,D,minor,0.6453
119.63,134.58,D,minor,0.6647
127.11,142.06,D,minor,0.5657
134.58,149.54,F#,major,0.3724
142.06,157.01,B,major,0.6233
149.54,164.49,C#,major,0.5534
157.01,171.97,F,minor,0.4378
164.49,177.38,G,major,0.3268
