window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.7477
7.48,22.43,F,major,0.5077
14.95,29.91,G,minor,0.4224
22.43,37.38,G,minor,0.4356
29.91,44.86,G,minor,0.4161
37.38,52.34,A,minor,0.387
44.86,59.81,G,minor,0.4195
52.34,67.29,G,minor,0.4041
59.81,74.77,A,minor,0.3667
67.29,82.25,F,major,0.3816
74.77,89.72,G,minor,0.488
82.25,97.2,G,minor,0.5446
89.72,104.68,G,minor,0.5253
97.2,112.15,A,minor,0.509
104.68,119.63,F,major,0.4643
112.15,127.11,G,minor,0.6806
119.63,134.58,G,minor,0.7763
127.11,142.06,G,minor,0.6609
134.58,149.54,G,minor,0.4435
142.06,157.01,F,major,0.4498
149.54,164.49,G,minor,0.4626
157.01,171.97,G,minor,0.7049
164.49,179.44,G,minor,0.4511
171.97,186.92,A,minor,0.3565
179.44,194.4,A,minor,0.3827
186.92,201.87,A,minor,0.3473
194.4,209.35,A,minor,0.3265
201.87,216.83,A,minor,0.6335
209.35,219.15,A,minor,0.712
