window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.7694
7.48,22.43,D,major,0.765
14.95,29.91,D,major,0.7102
22.43,37.38,D,major,0.693
29.91,44.86,B,minor,0.5644
37.38,52.34,F#,minor,0.5915
44.86,59.81,F#,minor,0.5819
52.34,67.29,D,major,0.5588
59.81,74.77,D,major,0.6045
67.29,82.25,D,major,0.6543
74.77,89.72,D,major,0.7894
82.25,97.2,D,major,0.794
89.72,104.68,D,major,0.7309
97.2,112.15,D,major,0.6899
104.68,119.63,B,minor,0.586
112.15,127.11,F#,minor,0.5819
119.63,134.58,D,major,0.601
127.11,142.06,F#,minor,0.5833
134.58,149.54,D,major,0.5563
142.06,157.01,D,major,0.6874
149.54,164.49,D,major,0.607
157.01,171.97,G,minor,0.5289
164.49,179.44,G,minor,0.4955
171.97,186.92,F#,minor,0.5695
179.44,194.4,F#,minor,0.7102
186.92,201.87,D,major,0.6756
194.4,209.35,D,major,0.5931
201.87,216.83,D,major,0.636
209.35,224.3,D,major,0.6458
216.83,231.78,D,major,0.9085
224.3,234.68,D,major,0.9151
