window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.5722
7.48,22.43,F#,minor,0.6407
14.95,29.91,F#,minor,0.6448
22.43,37.38,F#,minor,0.6346
29.91,44.86,F#,minor,0.5991
37.38,52.34,F#,minor,0.7085
44.86,59.81,F#,minor,0.6427
52.34,67.29,F#,minor,0.6182
59.81,74.77,F#,minor,0.6265
67.29,82.25,F#,minor,0.6427
74.77,89.72,F#,minor,0.6764
82.25,97.2,F#,minor,0.6473
89.72,104.68,F#,minor,0.6257
97.2,112.15,F#,minor,0.6448
104.68,119.63,F#,minor,0.598
112.15,127.11,F#,minor,0.5131
119.63,134.58,F#,minor,0.6562
127.11,142.06,F#,minor,0.7993
134.58,149.54,F#,minor,0.7814
142.06,157.01,F#,minor,0.6385
149.54,164.49,F#,minor,0.64
157.01,171.97,F#,minor,0.6614
164.49,173.62,F#,minor,0.68
