window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.9217
7.48,22.43,C,major,0.8731
14.95,29.91,E,minor,0.7454
22.43,37.38,C,major,0.8459
29.91,44.86,G,major,0.734
37.38,52.34,E,minor,0.7174
44.86,59.81,C,major,0.7231
52.34,67.29,C,major,0.7431
59.81,74.77,C,major,0.7737
67.29,82.25,C,major,0.7649
74.77,89.72,C,major,0.866
82.25,97.2,C,major,0.9079
89.72,104.68,C,major,0.8643
97.2,112.15,E,minor,0.5651
104.68,119.63,C,major,0.7072
112.15,127.11,C,major,0.7959
119.63,134.58,C,major,0.7197
127.11,142.06,G,major,0.7775
134.58,149.54,C,major,0.7381
142.06,157.01,G,major,0.7645
149.54,164.49,G,major,0.7754
157.01,171.97,C,major,0.8441
164.49,179.44,C,major,0.814
171.97,186.92,C,major,0.8555
179.44,194.4,C,major,0.7809
186.92,201.87,G,major,0.8347
194.4,209.35,E,minor,0.7883
201.87,216.83,G,major,0.8052
209.35,224.3,G,major,0.7947
216.83,231.78,C,major,0.7389
224.3,239.26,C,major,0.7607
231.78,246.74,C,major,0.9023
239.26,254.21,C,major,0.8159
246.74,256.35,C,major,0.4018
