window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,major,0.7626
7.48,22.43,D#,minor,0.6558
14.95,29.91,G#,minor,0.7863
22.43,37.38,G#,minor,0.8564
29.91,44.86,F#,major,0.8137
37.38,52.34,G#,minor,0.7318
44.86,59.81,G#,major,0.778
52.34,67.29,F,minor,0.7258
59.81,74.77,F,minor,0.5325
67.29,82.25,D#,minor,0.6355
74.77,89.72,D#,minor,0.7541
82.25,97.2,D#,minor,0.6647
89.72,104.68,G#,minor,0.681
97.2,112.15,G#,minor,0.672
104.68,119.63,G#,minor,0.7681
112.15,127.11,G#,minor,0.8243
119.63,134.58,G#,major,0.5656
127.11,142.06,F,minor,0.5565
134.58,149.54,D#,minor,0.5093
142.06,157.01,D#,minor,0.8514
149.54,164.49,D#,minor,0.6881
157.01,171.97,C#,minor,0.5285
164.49,179.44,G#,major,0.6304
171.97,186.92,F,minor,0.8259
179.44,194.4,C,minor,0.6615
186.92,201.87,F,minor,0.6557
194.4,209.35,F,minor,0.6745
201.87,216.83,F,minor,0.7182
209.35,224.3,F,minor,0.7835
216.83,231.78,C#,major,0.6312
224.3,239.26,F#,major,0.7173
231.78,246.74,D#,minor,0.8262
239.26,254.21,D#,minor,0.7047
246.74,261.69,D#,minor,0.6241
254.21,269.17,G#,minor,0.8163
261.69,273.23,E,major,0.8009
