window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,major,0.4756
7.48,22.43,B,minor,0.2351
14.95,29.91,D,major,0.5324
22.43,37.38,A,major,0.5003
29.91,44.86,A,major,0.4839
37.38,52.34,A,major,0.4889
44.86,59.81,A,major,0.6821
52.34,67.29,E,major,0.6496
59.81,74.77,B,major,0.5865
67.29,82.25,C#,minor,0.4295
74.77,89.72,B,major,0.5956
82.25,97.2,B,major,0.5629
89.72,104.68,E,major,0.578
97.2,112.15,E,minor,0.4797
104.68,119.63,D,minor,0.4574
112.15,127.11,A,major,0.5339
119.63,134.58,A,major,0.5893
127.11,142.06,C#,minor,0.4846
134.58,149.54,E,major,0.6188
142.06,157.01,E,major,0.571
149.54,164.49,C#,minor,0.522
157.01,171.97,C#,minor,0.5531
164.49,179.44,E,major,0.5785
171.97,186.92,E,major,0.5343
179.44,194.4,B,major,0.7103
186.92,201.87,C#,minor,0.4743
194.4,209.35,B,major,0.4243
201.87,216.83,B,major,0.5595
209.35,224.3,E,major,0.5788
216.83,231.78,B,major,0.6522
224.3,239.26,B,major,0.7477
231.78,243.9,B,major,0.4731
