window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.3405
7.48,22.43,A#,major,0.4747
14.95,29.91,A#,major,0.5313
22.43,37.38,A,minor,0.4658
29.91,44.86,A,minor,0.5644
37.38,52.34,A,minor,0.4356
44.86,59.81,A#,major,0.5023
52.34,67.29,A,minor,0.4428
59.81,74.77,A,minor,0.4845
67.29,82.25,A,minor,0.4425
74.77,89.72,A#,major,0.4312
82.25,97.2,A#,major,0.5637
89.72,104.68,A#,major,0.5693
97.2,112.15,G,minor,0.4632
104.68,119.63,A,minor,0.5669
112.15,127.11,A#,major,0.5021
119.63,134.58,A#,major,0.439
127.11,142.06,A#,major,0.4306
134.58,149.54,A#,major,0.5524
142.06,157.01,A#,major,0.4329
149.54,164.49,A,minor,0.4264
157.01,171.97,A#,major,0.4433
164.49,179.44,A#,major,0.3905
171.97,186.92,A#,major,0.3853
179.44,194.4,A,minor,0.3975
186.92,201.87,A,minor,0.5521
194.4,209.35,F,major,0.6841
201.87,216.83,A#,major,0.4142
209.35,224.3,A,minor,0.4225
216.83,231.78,A#,major,0.4611
224.3,239.26,A#,major,0.4438
231.78,246.74,G,minor,0.5075
239.26,253.4,A#,major,0.4476
