window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.6447
7.48,22.43,A,major,0.6466
14.95,29.91,A,major,0.5421
22.43,37.38,D,major,0.6065
29.91,44.86,D,major,0.6299
37.38,52.34,A,major,0.6651
44.86,59.81,A,major,0.7002
52.34,67.29,F#,minor,0.6907
59.81,74.77,B,minor,0.6212
67.29,82.25,F#,minor,0.6262
74.77,89.72,F#,minor,0.5326
82.25,97.2,E,major,0.6161
89.72,104.68,C#,minor,0.5564
97.2,112.15,C#,minor,0.5776
104.68,119.63,F#,minor,0.6208
112.15,127.11,D,major,0.8232
119.63,134.58,A,major,0.8679
127.11,142.06,E,major,0.7127
134.58,149.54,F#,minor,0.8133
142.06,157.01,D,major,0.7872
149.54,164.49,D,major,0.669
157.01,171.97,F#,minor,0.663
164.49,179.44,E,major,0.7818
171.97,186.92,A,major,0.7912
179.44,194.4,D,major,0.5683
186.92,201.87,A,major,0.5996
194.4,209.35,F#,minor,0.7086
201.87,216.83,D,major,0.5608
209.35,224.3,A,major,0.5099
216.83,231.78,E,major,0.5852
224.3,239.26,F#,minor,0.7447
231.78,246.74,A,major,0.7545
239.26,254.21,E,major,0.8583
246.74,261.69,A,major,0.7879
254.21,269.17,A,major,0.9245
261.69,276.64,A,major,0.7568
269.17,284.12,F#,minor,0.6266
276.64,291.6,F#,minor,0.6251
284.12,299.07,E,major,0.7511
291.6,306.55,A,major,0.7846
299.07,314.03,A,major,0.9333
306.55,315.4,A,major,0.9061
