window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8094
7.48,22.43,D,major,0.8188
14.95,29.91,D,major,0.8443
22.43,37.38,A,major,0.9271
29.91,44.86,E,major,0.8569
37.38,52.34,A,major,0.8443
44.86,59.81,A,major,0.7633
52.34,67.29,A,major,0.8661
59.81,74.77,A,major,0.9275
67.29,82.25,A,major,0.8757
74.77,89.72,D,major,0.9157
82.25,97.2,D,major,0.8841
89.72,104.68,A,major,0.8699
97.2,112.15,A,major,0.9227
104.68,119.63,A,major,0.882
112.15,127.11,E,major,0.8258
119.63,134.58,A,major,0.7427
127.11,142.06,A,major,0.8199
134.58,149.54,A,major,0.8761
142.06,157.01,A,major,0.7863
149.54,164.49,D,major,0.8663
157.01,171.97,D,major,0.8779
164.49,179.44,D,major,0.8875
171.97,186.92,D,major,0.8598
179.44,194.4,D,major,0.7317
186.92,201.87,D,major,0.7966
194.4,209.35,A,major,0.8221
201.87,216.83,A,major,0.873
209.35,224.3,D,major,0.8876
216.83,231.78,D,major,0.8326
224.3,239.26,G,major,0.7321
231.78,241.63,G,major,0.765
