window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,major,0.4385
7.48,22.43,A#,major,0.5334
14.95,29.91,A#,major,0.453
22.43,37.38,B,minor,0.3756
29.91,44.86,A#,minor,0.3368
37.38,52.34,A#,major,0.4593
44.86,59.81,A#,major,0.3803
52.34,67.29,B,minor,0.4151
59.81,74.77,B,minor,0.4483
67.29,82.25,B,minor,0.3754
74.77,89.72,B,minor,0.4922
82.25,97.2,B,minor,0.7049
89.72,104.68,B,minor,0.6936
97.2,112.15,B,minor,0.6065
104.68,119.63,B,minor,0.4105
112.15,127.11,B,minor,0.3626
119.63,134.58,A#,major,0.4514
127.11,142.06,A#,major,0.8623
134.58,149.54,A#,major,0.891
142.06,157.01,A#,major,0.5553
149.54,164.49,B,minor,0.399
157.01,171.97,B,minor,0.3766
164.49,179.44,B,minor,0.4321
171.97,186.92,B,minor,0.5657
179.44,194.4,B,minor,0.6152
186.92,201.87,B,minor,0.6916
194.4,209.35,B,minor,0.899
201.87,216.83,B,minor,0.8245
209.35,224.3,B,minor,0.5886
216.83,231.78,B,minor,0.5168
224.3,239.26,B,minor,0.5744
231.78,246.74,B,minor,0.6717
239.26,254.21,B,minor,0.5957
246.74,261.69,B,minor,0.4608
254.21,269.17,B,minor,0.3759
261.69,276.64,B,minor,0.3318
269.17,284.12,A#,major,0.4402
276.64,291.6,A#,major,0.5258
284.12,299.07,A#,minor,0.4875
291.6,299.93,A#,minor,0.3357
