window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,major,0.6441
7.48,22.43,A#,major,0.7334
14.95,29.91,A#,major,0.7268
22.43,37.38,D#,major,0.6599
29.91,44.86,G,minor,0.5512
37.38,52.34,A#,major,0.5646
44.86,59.81,A#,major,0.861
52.34,67.29,A#,major,0.812
59.81,74.77,A#,major,0.7216
67.29,82.25,A#,major,0.5257
74.77,89.72,A#,major,0.8438
82.25,97.2,A#,major,0.5285
89.72,104.68,C,minor,0.5412
97.2,112.15,D#,major,0.5165
104.68,119.63,A#,major,0.5151
112.15,127.11,A#,major,0.5124
119.63,134.58,A#,major,0.7364
127.11,142.06,A#,major,0.8487
134.58,149.54,A#,major,0.8682
142.06,157.01,A#,major,0.7241
149.54,164.49,A#,major,0.8796
157.01,171.97,D,minor,0.7381
164.49,179.44,D,minor,0.7442
171.97,186.92,D,minor,0.8837
179.44,194.4,A#,major,0.7399
186.92,201.87,A#,major,0.8646
194.4,209.35,A#,major,0.8722
201.87,216.83,F,major,0.8327
209.35,224.3,D,minor,0.8023
216.83,231.78,A#,major,0.8968
224.3,239.26,A#,major,0.9605
231.78,246.74,F,major,0.7704
239.26,254.21,G,minor,0.6544
246.74,261.69,A#,major,0.5133
254.21,269.17,A#,major,0.8908
261.69,276.64,A#,major,0.6533
269.17,278.18,A#,minor,0.4358
