window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.6502
7.48,22.43,A,major,0.6932
14.95,29.91,A,major,0.7489
22.43,37.38,F#,minor,0.6524
29.91,44.86,A,major,0.5917
37.38,52.34,A,major,0.7484
44.86,59.81,E,major,0.8315
52.34,67.29,F#,minor,0.8048
59.81,74.77,A,major,0.739
67.29,82.25,A,major,0.8029
74.77,89.72,A,major,0.9111
82.25,97.2,A,major,0.8071
89.72,104.68,A,major,0.8194
97.2,112.15,A,major,0.827
104.68,119.63,E,major,0.8016
112.15,127.11,A,major,0.7616
119.63,134.58,F#,minor,0.6605
127.11,142.06,F#,minor,0.7002
134.58,149.54,A,major,0.7976
142.06,157.01,F#,minor,0.7301
149.54,164.49,F#,minor,0.658
157.01,171.97,A,major,0.8687
164.49,179.44,A,major,0.8226
171.97,186.92,A,major,0.7356
179.44,194.4,F#,minor,0.8406
186.92,201.87,A,major,0.8157
194.4,209.35,A,major,0.8084
201.87,214.16,A,major,0.752
