window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.8569
7.48,22.43,F#,minor,0.7207
14.95,29.91,E,major,0.573
22.43,37.38,E,major,0.6206
29.91,44.86,E,major,0.7576
37.38,52.34,E,major,0.7703
44.86,59.81,E,major,0.651
52.34,67.29,E,major,0.6792
59.81,74.77,G#,minor,0.5532
67.29,82.25,G#,minor,0.5878
74.77,89.72,C#,minor,0.5703
82.25,97.2,E,major,0.8
89.72,104.68,E,major,0.9396
97.2,112.15,E,major,0.9435
104.68,119.63,E,major,0.8712
112.15,127.11,E,major,0.6871
119.63,134.58,G#,minor,0.545
127.11,142.06,E,major,0.5894
134.58,149.54,C#,minor,0.6046
142.06,157.01,E,major,0.8341
149.54,164.49,E,major,0.9418
157.01,171.97,E,major,0.8726
164.49,179.44,E,major,0.6318
171.97,186.92,F#,minor,0.5403
179.44,194.4,G#,minor,0.6388
186.92,201.87,E,major,0.8116
194.4,209.35,E,major,0.6939
201.87,216.83,B,minor,0.6535
209.35,224.3,B,minor,0.8427
216.83,231.78,B,minor,0.7346
224.3,239.26,E,minor,0.677
231.78,246.74,G,major,0.5877
239.26,254.21,E,minor,0.7571
246.74,261.69,E,minor,0.8791
254.21,269.17,G,major,0.7458
261.69,276.64,G,major,0.7177
269.17,284.12,D,major,0.7557
276.64,291.6,C,major,0.736
284.12,294.36,C,major,0.754
