window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,minor,0.8164
7.48,22.43,F#,major,0.6778
14.95,29.91,G#,minor,0.5586
22.43,37.38,B,major,0.8695
29.91,44.86,B,major,0.9389
37.38,52.34,B,major,0.6101
44.86,59.81,B,major,0.5907
52.34,67.29,B,major,0.6819
59.81,74.77,D#,minor,0.511
67.29,82.25,D#,minor,0.6357
74.77,89.72,B,major,0.8579
82.25,97.2,B,major,0.7689
89.72,104.68,B,major,0.7609
97.2,112.15,B,major,0.7384
104.68,119.63,B,major,0.5038
112.15,127.11,B,major,0.7112
119.63,134.58,B,major,0.7774
127.11,142.06,B,major,0.5489
134.58,149.54,B,major,0.6205
142.06,157.01,F#,major,0.8228
149.54,164.49,D#,minor,0.633
157.01,171.97,D#,minor,0.5933
164.49,179.44,B,major,0.7964
171.97,186.92,B,major,0.7719
179.44,194.4,B,major,0.652
186.92,201.87,E,major,0.7306
194.4,209.35,E,minor,0.5679
201.87,216.83,B,major,0.4814
209.35,224.3,F#,major,0.6486
216.83,231.78,B,major,0.8146
224.3,239.26,B,major,0.8951
231.78,246.74,B,major,0.7944
239.26,254.21,B,major,0.7404
246.74,261.69,B,major,0.7118
254.21,269.17,B,major,0.7854
261.69,276.64,B,major,0.6246
269.17,284.12,B,major,0.6732
276.64,291.6,B,major,0.6359
284.12,299.07,F#,major,0.6791
291.6,306.55,B,major,0.8106
299.07,307.27,B,major,0.7775
