window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.7157
7.48,22.43,C#,major,0.5831
14.95,29.91,C#,major,0.7567
22.43,37.38,C#,major,0.628
29.91,44.86,F#,minor,0.4822
37.38,52.34,F#,major,0.5605
44.86,59.81,C#,major,0.6202
52.34,67.29,F,minor,0.3396
59.81,74.77,F,minor,0.4294
67.29,82.25,F,minor,0.5202
74.77,89.72,F,minor,0.5337
82.25,97.2,F,minor,0.5944
89.72,104.68,F,minor,0.4825
97.2,112.15,F,minor,0.2652
104.68,119.63,F#,minor,0.4657
112.15,127.11,F#,minor,0.6583
119.63,134.58,F#,minor,0.5047
127.11,142.06,F,minor,0.3551
134.58,149.54,F#,major,0.2718
142.06,157.01,C#,major,0.3762
149.54,164.49,F,minor,0.5174
157.01,171.97,F,minor,0.5163
164.49,179.44,F,minor,0.7068
171.97,186.92,F,minor,0.7212
179.44,194.4,C,major,0.611
186.92,201.87,F,minor,0.6936
194.4,209.35,G#,major,0.7606
201.87,216.83,F,minor,0.5904
209.35,224.3,F,minor,0.5869
216.83,231.78,C#,major,0.434
224.3,239.26,F,minor,0.4136
231.78,246.74,F,minor,0.4569
239.26,254.21,F,minor,0.4529
246.74,260.83,G,minor,0.4545
