window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.5472
7.48,22.43,D,major,0.5172
14.95,29.91,D,major,0.5193
22.43,37.38,E,minor,0.5284
29.91,44.86,E,minor,0.4892
37.38,52.34,E,minor,0.6369
44.86,59.81,E,minor,0.7001
52.34,67.29,E,minor,0.6954
59.81,74.77,E,minor,0.6802
67.29,82.25,E,minor,0.5757
74.77,89.72,E,minor,0.753
82.25,97.2,E,minor,0.8352
89.72,104.68,E,minor,0.6925
97.2,112.15,D,major,0.5649
104.68,119.63,E,minor,0.7943
112.15,127.11,B,minor,0.6311
119.63,134.58,E,minor,0.5516
127.11,142.06,E,minor,0.6936
134.58,149.54,E,minor,0.6685
142.06,157.01,E,minor,0.6739
149.54,164.49,E,minor,0.5936
157.01,171.97,E,minor,0.6234
164.49,179.44,E,minor,0.5753
171.97,186.92,E,minor,0.5966
179.44,194.4,E,minor,0.6119
186.92,201.87,E,minor,0.5493
194.4,209.35,D,major,0.5127
201.87,216.83,D,major,0.5479
209.35,224.3,D,major,0.6516
216.83,231.78,E,minor,0.754
224.3,239.26,E,minor,0.7887
231.78,246.74,E,minor,0.6678
239.26,254.21,E,minor,0.658
246.74,261.69,E,minor,0.5989
254.21,269.17,E,minor,0.5879
261.69,276.64,E,minor,0.6173
269.17,282.33,D,major,0.5793
