window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,minor,0.3365
7.48,22.43,E,minor,0.3642
14.95,29.91,E,minor,0.3256
22.43,37.38,E,minor,0.4215
29.91,44.86,E,minor,0.5465
37.38,52.34,E,minor,0.4477
44.86,59.81,E,minor,0.3935
52.34,67.29,A,major,0.4143
59.81,74.77,A,major,0.41
67.29,82.25,A,major,0.3963
74.77,89.72,A,major,0.4466
82.25,97.2,E,major,0.2658
89.72,104.68,F,minor,0.3563
97.2,112.15,F,minor,0.3922
104.68,119.63,E,minor,0.4782
112.15,127.11,E,minor,0.3843
119.63,134.58,E,minor,0.326
127.11,142.06,F,minor,0.3042
134.58,149.54,F,major,0.3279
142.06,157.01,F,minor,0.3516
149.54,164.49,E,major,0.425
157.01,171.97,E,major,0.4759
164.49,179.44,E,major,0.4307
171.97,186.92,E,major,0.432
179.44,194.4,A,major,0.6811
186.92,196.51,A,major,0.667
