window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.7944
7.48,22.43,F,major,0.686
14.95,29.91,F,major,0.8197
22.43,37.38,D,minor,0.8481
29.91,44.86,D,minor,0.7905
37.38,52.34,F,major,0.848
44.86,59.81,F,major,0.8914
52.34,67.29,F,major,0.8968
59.81,74.77,D,minor,0.8379
67.29,82.25,D,minor,0.8086
74.77,89.72,D,minor,0.8128
82.25,97.2,D,minor,0.7117
89.72,104.68,F,major,0.6101
97.2,112.15,D,minor,0.6808
104.68,119.63,F,major,0.8363
112.15,127.11,F,major,0.8634
119.63,134.58,D,minor,0.8168
127.11,142.06,F,major,0.7619
134.58,149.54,C,major,0.6805
142.06,157.01,D,minor,0.7298
149.54,164.49,F,major,0.7797
157.01,171.97,C,major,0.8629
164.49,179.44,C,major,0.8116
171.97,186.92,F,major,0.7228
179.44,194.4,D,minor,0.7265
186.92,201.87,D,minor,0.6825
194.4,209.35,F,major,0.7032
201.87,216.83,F,major,0.7798
209.35,219.13,F,major,0.8379
