window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.8001
7.48,22.43,A,major,0.9403
14.95,29.91,A,major,0.9716
22.43,37.38,A,major,0.9098
29.91,44.86,F#,minor,0.7417
37.38,52.34,B,minor,0.8203
44.86,59.81,B,minor,0.7015
52.34,67.29,B,major,0.622
59.81,74.77,F#,major,0.7904
67.29,82.25,A,major,0.8742
74.77,89.72,A,major,0.8405
82.25,97.2,A,major,0.8123
89.72,104.68,A,major,0.8581
97.2,112.15,A,major,0.8574
104.68,119.63,A,major,0.8225
112.15,127.11,F#,minor,0.7959
119.63,134.58,B,major,0.6067
127.11,142.06,B,major,0.7521
134.58,149.54,B,major,0.7573
142.06,157.01,D,major,0.5572
149.54,164.49,A,major,0.7734
157.01,171.97,F#,minor,0.7951
164.49,179.44,F#,minor,0.8429
171.97,186.92,F#,minor,0.7457
179.44,194.4,F#,major,0.7743
186.92,201.87,F#,major,0.7906
194.4,209.35,B,major,0.7487
201.87,216.83,B,minor,0.6278
209.35,224.3,A,major,0.9302
216.83,231.78,A,major,0.8392
224.3,236.94,A,major,0.6197
