window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.6125
7.48,22.43,F#,minor,0.6076
14.95,29.91,F#,minor,0.6528
22.43,37.38,F#,minor,0.6583
29.91,44.86,F#,minor,0.6463
37.38,52.34,F#,minor,0.6208
44.86,59.81,F#,minor,0.655
52.34,67.29,F#,minor,0.6435
59.81,74.77,F#,minor,0.6722
67.29,82.25,F#,minor,0.6194
74.77,89.72,F#,minor,0.6046
82.25,97.2,F#,minor,0.7217
89.72,104.68,F#,minor,0.6897
97.2,112.15,F#,minor,0.6263
104.68,119.63,F#,minor,0.6413
112.15,127.11,F#,minor,0.6451
119.63,134.58,F#,minor,0.496
127.11,142.06,F#,minor,0.5935
134.58,149.54,F#,minor,0.5629
142.06,157.01,E,minor,0.4446
149.54,164.49,E,minor,0.4857
157.01,171.97,E,minor,0.2739
164.49,179.44,F#,minor,0.5399
171.97,186.92,F#,minor,0.7332
179.44,194.4,F#,minor,0.7327
186.92,201.87,E,major,0.5765
194.4,209.35,F#,minor,0.5577
201.87,216.83,F#,minor,0.7022
209.35,224.3,F#,minor,0.6213
216.83,231.78,F#,minor,0.734
224.3,239.26,F#,minor,0.7513
231.78,246.74,F#,minor,0.7369
239.26,254.21,F#,minor,0.7406
246.74,254.82,F#,minor,0.6157
