window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,minor,0.8084
7.48,22.43,A#,minor,0.5904
14.95,29.91,D#,major,0.4239
22.43,37.38,G#,major,0.6134
29.91,44.86,C#,major,0.7387
37.38,52.34,D#,minor,0.747
44.86,59.81,D#,minor,0.8036
52.34,67.29,D#,minor,0.7567
59.81,74.77,D#,minor,0.5529
67.29,82.25,D#,major,0.4074
74.77,89.72,G,minor,0.4515
82.25,97.2,G,minor,0.5462
89.72,104.68,D#,major,0.614
97.2,112.15,D#,minor,0.4971
104.68,119.63,C#,major,0.4365
112.15,127.11,D#,major,0.4987
119.63,134.58,D#,major,0.6007
127.11,142.06,A,major,0.3694
134.58,149.54,D,major,0.8127
142.06,157.01,D,major,0.8309
149.54,164.49,G,major,0.876
157.01,171.97,G,major,0.8
164.49,179.44,G,major,0.6076
171.97,186.92,G,minor,0.5827
179.44,194.4,G,minor,0.639
186.92,201.87,F#,major,0.629
194.4,209.35,F#,major,0.7128
201.87,216.83,F#,major,0.6621
209.35,224.3,D#,minor,0.7523
216.83,231.78,F#,major,0.6604
224.3,239.26,F#,major,0.7037
231.78,246.74,F#,major,0.7542
239.26,254.21,F#,major,0.5614
246.74,261.69,F#,major,0.7903
254.21,269.17,F#,major,0.8853
261.69,276.29,F#,major,0.9185
