window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.7886
7.48,22.43,C#,minor,0.729
14.95,29.91,C#,minor,0.8276
22.43,37.38,C#,minor,0.865
29.91,44.86,C#,minor,0.8153
37.38,52.34,A,major,0.6812
44.86,59.81,E,major,0.7977
52.34,67.29,C#,minor,0.8348
59.81,74.77,E,major,0.8357
67.29,82.25,C#,minor,0.8265
74.77,89.72,C#,minor,0.8144
82.25,97.2,C#,minor,0.7736
89.72,104.68,C#,minor,0.8093
97.2,112.15,C#,minor,0.7971
104.68,119.63,C#,minor,0.7037
112.15,127.11,C#,minor,0.8311
119.63,134.58,E,major,0.792
127.11,142.06,C#,minor,0.7454
134.58,149.54,C#,minor,0.6047
142.06,157.01,C#,minor,0.5479
149.54,164.49,C#,minor,0.5912
157.01,171.97,E,major,0.9156
164.49,179.44,E,major,0.9391
171.97,186.92,C#,minor,0.7416
179.44,194.4,C#,minor,0.7893
186.92,201.87,C#,minor,0.9325
194.4,209.35,C#,minor,0.7564
201.87,216.83,A,major,0.7283
209.35,218.59,A,major,0.5816
