window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.4624
7.48,22.43,G,major,0.6232
14.95,29.91,G,major,0.3843
22.43,37.38,G,major,0.5044
29.91,44.86,G,major,0.5601
37.38,52.34,G,minor,0.6755
44.86,59.81,G,minor,0.3853
52.34,67.29,D,minor,0.5907
59.81,74.77,D,minor,0.4713
67.29,82.25,A,minor,0.5163
74.77,89.72,G,major,0.5436
82.25,97.2,B,minor,0.7579
89.72,104.68,B,minor,0.6354
97.2,112.15,G,major,0.6641
104.68,119.63,G,minor,0.7321
112.15,127.11,G,minor,0.4833
119.63,134.58,D,minor,0.6941
127.11,142.06,D,minor,0.6334
134.58,149.54,D,minor,0.4496
142.06,157.01,D,minor,0.5488
149.54,164.49,A,minor,0.6371
157.01,171.97,A,minor,0.6674
164.49,179.44,A,minor,0.6072
171.97,186.92,A,minor,0.5147
179.44,194.4,A,major,0.5072
186.92,201.87,A,minor,0.4719
194.4,209.35,A,minor,0.4674
201.87,216.83,A,major,0.5561
209.35,224.3,A,major,0.7134
216.83,231.78,A,minor,0.7203
224.3,239.26,G,major,0.7164
231.78,241.23,G,major,0.6517
