window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.8621
7.48,22.43,F#,minor,0.8902
14.95,29.91,D,major,0.8065
22.43,37.38,D,major,0.7565
29.91,44.86,F#,minor,0.7942
37.38,52.34,C#,major,0.6306
44.86,59.81,G#,minor,0.6976
52.34,67.29,B,major,0.7507
59.81,74.77,F#,major,0.7112
67.29,82.25,G#,minor,0.5764
74.77,89.72,E,major,0.7361
82.25,97.2,B,major,0.8878
89.72,104.68,F#,minor,0.6868
97.2,112.15,D,major,0.8303
104.68,119.63,D,major,0.8331
112.15,127.11,F#,major,0.6516
119.63,134.58,C#,major,0.6321
127.11,142.06,B,major,0.7333
134.58,149.54,B,major,0.7673
142.06,157.01,F#,major,0.7663
149.54,164.49,B,major,0.6828
157.01,171.97,G#,minor,0.722
164.49,179.44,F#,major,0.6564
171.97,186.92,C#,major,0.4798
179.44,194.4,C#,minor,0.5028
186.92,201.87,B,minor,0.6699
194.4,209.35,B,major,0.8397
201.87,216.83,B,major,0.8728
209.35,224.3,B,major,0.6935
216.83,231.78,B,major,0.6844
224.3,239.26,E,major,0.7413
231.78,246.74,B,major,0.841
239.26,254.21,E,major,0.7394
246.74,261.06,A,major,0.7336
