window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.7958
7.48,22.43,F#,minor,0.5009
14.95,29.91,E,major,0.5358
22.43,37.38,A,major,0.6704
29.91,44.86,A,major,0.7319
37.38,52.34,A,major,0.6477
44.86,59.81,C#,minor,0.5333
52.34,67.29,C#,minor,0.6394
59.81,74.77,C#,minor,0.7367
67.29,82.25,F#,minor,0.6215
74.77,89.72,F#,minor,0.6592
82.25,97.2,C#,minor,0.5494
89.72,104.68,C#,minor,0.5232
97.2,112.15,C#,minor,0.4839
104.68,119.63,F#,minor,0.3746
112.15,127.11,A,major,0.5394
119.63,134.58,A,major,0.6552
127.11,142.06,A,major,0.4895
134.58,149.54,E,major,0.4658
142.06,157.01,F#,minor,0.4892
149.54,164.49,F#,minor,0.5689
157.01,171.97,C#,minor,0.6209
164.49,179.44,C#,minor,0.6291
171.97,186.92,C#,minor,0.5312
179.44,194.4,F#,minor,0.6222
186.92,201.87,A,major,0.713
194.4,209.35,A,major,0.783
201.87,216.83,A,major,0.6135
209.35,224.3,A,major,0.6194
216.83,231.78,A,major,0.6367
224.3,239.26,C#,minor,0.578
231.78,246.74,C#,minor,0.5562
239.26,254.21,E,major,0.7209
246.74,261.69,E,major,0.8588
254.21,269.17,F#,minor,0.7767
261.69,276.64,C#,minor,0.7404
269.17,284.12,C#,minor,0.6255
276.64,291.6,C#,minor,0.4992
284.12,299.07,C#,minor,0.5822
291.6,306.55,F#,minor,0.5702
299.07,314.03,F#,minor,0.4267
306.55,321.5,E,major,0.5861
314.03,328.98,D,major,0.7815
321.5,334.85,D,major,0.8996
