window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,major,0.8168
7.48,22.43,C#,major,0.7404
14.95,29.91,C#,major,0.7886
22.43,37.38,C#,major,0.8158
29.91,44.86,C#,major,0.8202
37.38,52.34,C#,major,0.8121
44.86,59.81,F#,minor,0.5082
52.34,67.29,F#,minor,0.6871
59.81,74.77,F#,minor,0.7772
67.29,82.25,F#,minor,0.7981
74.77,89.72,D,major,0.8629
82.25,97.2,D,major,0.8408
89.72,104.68,C#,major,0.695
97.2,112.15,C#,major,0.7594
104.68,119.63,C#,major,0.7732
112.15,127.11,C#,major,0.8575
119.63,134.58,C#,major,0.7486
127.11,142.06,F#,minor,0.4967
134.58,149.54,F#,minor,0.6034
142.06,157.01,F#,minor,0.6867
149.54,164.49,F#,minor,0.7496
157.01,171.97,D,major,0.7481
164.49,179.44,B,major,0.5592
171.97,186.92,D#,major,0.5159
179.44,194.4,A,minor,0.4568
186.92,201.87,F#,minor,0.7177
194.4,209.35,F#,minor,0.6842
201.87,216.83,D,major,0.8416
209.35,224.3,D,major,0.8556
216.83,231.78,F#,minor,0.6768
224.3,237.33,D,major,0.6613
