window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.4893
7.48,22.43,F,minor,0.5085
14.95,29.91,F,minor,0.5555
22.43,37.38,C,major,0.4684
29.91,44.86,F,minor,0.4806
37.38,52.34,F,minor,0.5273
44.86,59.81,G,minor,0.3293
52.34,67.29,G,minor,0.3113
59.81,74.77,F,minor,0.401
67.29,82.25,F,minor,0.4316
74.77,89.72,C,major,0.4197
82.25,97.2,C,major,0.4989
89.72,104.68,F,minor,0.5339
97.2,112.15,F,minor,0.5418
104.68,119.63,F,minor,0.5626
112.15,127.11,F,minor,0.5282
119.63,134.58,G,minor,0.3171
127.11,142.06,G,minor,0.3256
134.58,149.54,F,minor,0.396
142.06,157.01,F,minor,0.4589
149.54,164.49,F,minor,0.4414
157.01,168.69,F,minor,0.3714
