window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.5266
7.48,22.43,C,minor,0.5222
14.95,29.91,A,minor,0.4351
22.43,37.38,A,minor,0.4061
29.91,44.86,A,minor,0.3513
37.38,52.34,F,major,0.3103
44.86,59.81,C,minor,0.3606
52.34,67.29,G,major,0.3211
59.81,74.77,A#,minor,0.4506
67.29,82.25,A#,minor,0.6252
74.77,89.72,A#,minor,0.5783
82.25,97.2,A#,minor,0.5479
89.72,104.68,A#,minor,0.4989
97.2,112.15,C,minor,0.7205
104.68,119.63,C,minor,0.6072
112.15,127.11,G,minor,0.3684
119.63,134.58,A#,minor,0.331
127.11,142.06,C,minor,0.3635
134.58,149.54,G,major,0.2773
142.06,157.01,A#,minor,0.4295
149.54,164.49,A#,minor,0.5158
157.01,171.97,A#,minor,0.4841
164.49,179.44,A#,minor,0.5043
171.97,186.92,C#,major,0.5303
179.44,194.4,D#,major,0.5539
186.92,201.87,D#,major,0.5834
194.4,209.35,A#,minor,0.5513
201.87,216.83,A#,minor,0.481
209.35,224.3,G,minor,0.4958
216.83,231.78,G#,minor,0.238
224.3,239.26,A#,minor,0.4621
231.78,246.74,A#,minor,0.503
239.26,254.21,A#,minor,0.4698
246.74,261.69,A#,minor,0.4973
254.21,266.22,D#,major,0.6937
