window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.4254
7.48,22.43,D,minor,0.3835
14.95,29.91,D,major,0.466
22.43,37.38,B,minor,0.6359
29.91,44.86,B,minor,0.4646
37.38,52.34,B,minor,0.3129
44.86,59.81,D,major,0.6442
52.34,67.29,B,minor,0.5949
59.81,74.77,B,minor,0.6226
67.29,82.25,B,minor,0.647
74.77,89.72,D,major,0.4868
82.25,97.2,D,major,0.5866
89.72,104.68,B,minor,0.5112
97.2,112.15,B,minor,0.3372
104.68,119.63,A#,minor,0.3685
112.15,127.11,B,minor,0.5592
119.63,134.58,B,minor,0.749
127.11,142.06,B,minor,0.7438
134.58,149.54,B,minor,0.6615
142.06,157.01,B,minor,0.6715
149.54,164.49,B,minor,0.7595
157.01,171.97,A,major,0.6583
164.49,179.44,B,minor,0.4847
171.97,186.92,D,major,0.7563
179.44,189.31,D,major,0.7821
