window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.6303
7.48,22.43,B,minor,0.5917
14.95,29.91,G,major,0.648
22.43,37.38,B,minor,0.6462
29.91,44.86,G,major,0.5878
37.38,52.34,A,minor,0.4052
44.86,59.81,A,minor,0.4322
52.34,67.29,B,minor,0.4776
59.81,74.77,B,minor,0.5208
67.29,82.25,B,minor,0.5163
74.77,89.72,G,major,0.6155
82.25,97.2,B,minor,0.5865
89.72,104.68,B,minor,0.4554
97.2,112.15,G,major,0.5207
104.68,119.63,G,major,0.6614
112.15,127.11,G,major,0.5153
119.63,134.58,A,minor,0.3813
127.11,142.06,A,minor,0.4513
134.58,149.54,G,major,0.5462
142.06,157.01,B,minor,0.4937
149.54,164.49,B,minor,0.4802
157.01,171.97,G,major,0.4976
164.49,179.44,G,major,0.5791
171.97,186.92,G,major,0.5878
179.44,194.4,G,major,0.5199
186.92,201.87,B,minor,0.3628
194.4,209.35,A,minor,0.4401
201.87,216.83,G,major,0.6875
209.35,224.3,B,minor,0.6438
216.83,231.78,A,minor,0.4663
224.3,239.26,B,minor,0.5048
231.78,246.74,G,major,0.6385
239.26,253.28,G,major,0.7116
