window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,major,0.8896
7.48,22.43,G#,major,0.885
14.95,29.91,G#,major,0.7947
22.43,37.38,G#,major,0.6581
29.91,44.86,G#,major,0.8444
37.38,52.34,G#,major,0.851
44.86,59.81,G#,major,0.7471
52.34,67.29,G#,major,0.8221
59.81,74.77,G#,major,0.8355
67.29,82.25,G#,major,0.8568
74.77,89.72,G#,major,0.9484
82.25,97.2,G#,major,0.8291
89.72,104.68,G#,major,0.6487
97.2,112.15,G#,major,0.681
104.68,119.63,G#,major,0.8543
112.15,127.11,G#,major,0.7358
119.63,134.58,G#,major,0.7509
127.11,142.06,G#,major,0.8276
134.58,149.54,G#,major,0.8435
142.06,157.01,G#,major,0.9094
149.54,164.49,G#,major,0.9493
157.01,171.97,G#,major,0.9193
164.49,179.44,G#,major,0.8943
171.97,186.92,G#,major,0.9235
179.44,194.4,G#,major,0.972
186.92,201.87,G#,major,0.9662
194.4,209.35,G#,major,0.8762
201.87,216.83,G#,major,0.8613
209.35,224.3,G#,major,0.8186
216.83,231.78,G#,major,0.8837
224.3,239.26,G#,major,0.8867
231.78,246.74,C#,major,0.7925
239.26,249.22,C#,major,0.8322
