window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.5951
7.48,22.43,A,major,0.5345
14.95,29.91,A,major,0.5343
22.43,37.38,D,major,0.4483
29.91,44.86,D,major,0.5646
37.38,52.34,A,major,0.5667
44.86,59.81,D,major,0.6183
52.34,67.29,D,major,0.7693
59.81,74.77,D,major,0.6424
67.29,82.25,A,major,0.5047
74.77,89.72,D,major,0.5641
82.25,97.2,D,major,0.6964
89.72,104.68,A,major,0.5982
97.2,112.15,D,major,0.605
104.68,119.63,D,major,0.6078
112.15,127.11,D,major,0.5112
119.63,134.58,D,major,0.5894
127.11,142.06,D,major,0.6938
134.58,149.54,D,major,0.7031
142.06,157.01,D,major,0.6602
149.54,164.49,D,major,0.6014
157.01,171.97,A,major,0.6124
164.49,179.44,D,major,0.6219
171.97,186.92,D,major,0.6255
179.44,194.4,D,major,0.6465
186.92,201.87,A,major,0.5749
194.4,209.35,A,major,0.657
201.87,216.83,A,major,0.6228
209.35,223.1,D,major,0.5579
