window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.8307
7.48,22.43,E,major,0.7676
14.95,29.91,E,major,0.8033
22.43,37.38,B,major,0.8004
29.91,44.86,E,major,0.8029
37.38,52.34,G#,minor,0.7527
44.86,59.81,E,major,0.8001
52.34,67.29,E,major,0.7122
59.81,74.77,G#,minor,0.5984
67.29,82.25,E,major,0.5358
74.77,89.72,E,major,0.6708
82.25,97.2,C#,minor,0.6728
89.72,104.68,E,major,0.7196
97.2,112.15,E,major,0.7433
104.68,119.63,E,major,0.7482
112.15,127.11,B,major,0.6236
119.63,134.58,F#,minor,0.3718
127.11,142.06,B,major,0.6551
134.58,149.54,B,major,0.7433
142.06,157.01,C#,minor,0.6494
149.54,164.49,B,major,0.6203
157.01,171.97,E,major,0.4966
164.49,179.44,E,major,0.5687
171.97,186.92,C#,minor,0.5903
179.44,194.4,B,major,0.7042
186.92,201.87,A,major,0.7928
194.4,209.35,A,major,0.8466
201.87,216.83,E,major,0.6692
209.35,224.3,B,major,0.6745
216.83,231.78,B,major,0.6379
224.3,239.26,F#,minor,0.6601
231.78,246.74,B,major,0.5634
239.26,254.21,B,major,0.7813
246.74,261.69,E,major,0.7435
254.21,269.17,F#,minor,0.5846
261.69,276.64,F#,minor,0.6553
269.17,284.12,E,major,0.6954
276.64,291.6,E,major,0.7418
284.12,299.07,E,major,0.8322
291.6,306.55,B,major,0.864
299.07,308.83,B,major,0.8028
