window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.571
7.48,22.43,C#,minor,0.7529
14.95,29.91,C#,minor,0.8728
22.43,37.38,C#,minor,0.8017
29.91,44.86,C#,minor,0.7936
37.38,52.34,C#,minor,0.7896
44.86,59.81,C#,minor,0.7123
52.34,67.29,C#,minor,0.7181
59.81,74.77,C#,minor,0.7523
67.29,82.25,C#,minor,0.7039
74.77,89.72,C#,minor,0.7818
82.25,97.2,C#,minor,0.8625
89.72,104.68,C#,minor,0.7328
97.2,112.15,C#,minor,0.7262
104.68,119.63,C#,minor,0.6665
112.15,127.11,C#,minor,0.7215
119.63,134.58,C#,minor,0.7234
127.11,142.06,C#,minor,0.7038
134.58,149.54,C#,minor,0.675
142.06,157.01,C#,minor,0.6449
149.54,160.22,C#,minor,0.7742
