window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,minor,0.4087
7.48,22.43,G,minor,0.3881
14.95,29.91,F,minor,0.4612
22.43,37.38,F,minor,0.617
29.91,44.86,F,major,0.4841
37.38,52.34,G,minor,0.3313
44.86,59.81,G,minor,0.4242
52.34,67.29,G,minor,0.4531
59.81,74.77,G,minor,0.3987
67.29,82.25,G,minor,0.3778
74.77,89.72,G,minor,0.3627
82.25,97.2,G,minor,0.3194
89.72,104.68,F,minor,0.5393
97.2,112.15,F,minor,0.523
104.68,119.63,G,minor,0.4142
112.15,127.11,G,minor,0.3571
119.63,134.58,G,minor,0.3073
127.11,142.06,G,minor,0.3346
134.58,149.54,G,minor,0.3638
142.06,157.01,F,minor,0.2965
149.54,164.49,F,minor,0.4462
157.01,171.97,F,major,0.3319
164.49,179.44,G,minor,0.3647
171.97,186.92,F,minor,0.3399
179.44,194.4,G,minor,0.3639
186.92,201.87,F,minor,0.3297
194.4,209.35,F,major,0.4026
201.87,216.06,F,major,0.5385
