window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.7905
7.48,22.43,C,minor,0.9003
14.95,29.91,C,minor,0.8611
22.43,37.38,C,minor,0.8869
29.91,44.86,C,minor,0.9157
37.38,52.34,C,minor,0.9164
44.86,59.81,C,minor,0.6817
52.34,67.29,C,minor,0.612
59.81,74.77,C,minor,0.6783
67.29,82.25,C,minor,0.7144
74.77,89.72,C,minor,0.7145
82.25,97.2,C,minor,0.696
89.72,104.68,D#,major,0.7663
97.2,112.15,D#,major,0.7868
104.68,119.63,C,minor,0.7803
112.15,127.11,D#,major,0.8899
119.63,134.58,C,minor,0.9528
127.11,142.06,C,minor,0.793
134.58,149.54,C,minor,0.7573
142.06,157.01,C,minor,0.6958
149.54,164.49,C,minor,0.6673
157.01,171.97,C,minor,0.7516
164.49,179.44,C,minor,0.6974
171.97,186.92,C,minor,0.6352
179.44,194.4,C,minor,0.7729
186.92,201.87,C,major,0.6896
194.4,209.35,F,minor,0.531
201.87,216.83,C,minor,0.5735
209.35,224.3,C,minor,0.7086
216.83,231.78,C,minor,0.7035
224.3,239.26,C,minor,0.6221
231.78,246.74,C,minor,0.6982
239.26,254.21,C,major,0.6748
246.74,261.69,F,minor,0.7544
254.21,269.17,C,minor,0.8098
261.69,276.64,C,minor,0.7773
269.17,283.72,C,minor,0.7005
