window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.894
7.48,22.43,C,major,0.8747
14.95,29.91,C,major,0.8241
22.43,37.38,C,major,0.7975
29.91,44.86,C,major,0.7299
37.38,52.34,C,major,0.6042
44.86,59.81,F,minor,0.4851
52.34,67.29,F,minor,0.4778
59.81,74.77,F,minor,0.4927
67.29,82.25,C#,major,0.546
74.77,89.72,C#,major,0.6175
82.25,97.2,C#,major,0.8389
89.72,104.68,G,major,0.5557
97.2,112.15,G,major,0.7904
104.68,119.63,C,major,0.694
112.15,127.11,C,major,0.5966
119.63,134.58,C,major,0.5436
127.11,142.06,C,major,0.6711
134.58,149.54,F,minor,0.8053
142.06,157.01,C#,major,0.823
149.54,164.49,C#,major,0.6045
157.01,171.97,F#,minor,0.5704
164.49,179.44,F#,minor,0.5073
171.97,186.92,D,major,0.4683
179.44,194.4,D,major,0.6099
186.92,201.87,D,major,0.7761
194.4,209.35,D,major,0.927
201.87,216.83,D,major,0.8711
209.35,223.58,D,major,0.8332
