window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,major,0.8407
7.48,22.43,C#,major,0.8513
14.95,29.91,C#,major,0.8288
22.43,37.38,F#,major,0.8144
29.91,44.86,C#,major,0.7672
37.38,52.34,F#,major,0.8195
44.86,59.81,F#,major,0.8235
52.34,67.29,C#,major,0.7511
59.81,74.77,C#,major,0.8469
67.29,82.25,C#,major,0.8172
74.77,89.72,F#,major,0.8734
82.25,97.2,F#,major,0.8618
89.72,104.68,F#,major,0.8192
97.2,112.15,B,major,0.7464
104.68,119.63,F#,major,0.8018
112.15,127.11,C#,major,0.654
119.63,134.58,F#,major,0.7325
127.11,142.06,F#,major,0.8261
134.58,149.54,F#,major,0.775
142.06,157.01,C#,major,0.8288
149.54,164.49,F#,major,0.7807
157.01,171.97,F#,major,0.8572
164.49,179.44,F#,major,0.8409
171.97,186.92,F#,major,0.864
179.44,194.4,F#,major,0.7475
186.92,201.87,C#,major,0.755
194.4,209.35,F#,major,0.8256
201.87,216.83,F#,major,0.8642
209.35,224.3,F#,major,0.7712
216.83,231.78,F#,major,0.7607
224.3,239.26,F#,major,0.7272
231.78,246.74,F#,major,0.7631
239.26,254.21,F#,major,0.6595
246.74,259.78,C#,major,0.7559
