window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.8763
7.48,22.43,C,major,0.8595
14.95,29.91,C,major,0.8401
22.43,37.38,G,major,0.8665
29.91,44.86,G,major,0.9344
37.38,52.34,G,major,0.9046
44.86,59.81,E,minor,0.849
52.34,67.29,E,minor,0.8271
59.81,74.77,C,major,0.7547
67.29,82.25,C,major,0.7508
74.77,89.72,C,major,0.7252
82.25,97.2,C,major,0.4607
89.72,104.68,E,minor,0.5345
97.2,112.15,C,major,0.7764
104.68,119.63,C,major,0.7113
112.15,127.11,C,major,0.7703
119.63,134.58,C,major,0.7268
127.11,142.06,G,major,0.6682
134.58,149.54,G,major,0.7139
142.06,157.01,G,major,0.7479
149.54,164.49,E,minor,0.8229
157.01,171.97,E,minor,0.6671
164.49,179.44,C,major,0.717
171.97,186.92,C,major,0.69
179.44,194.4,C,major,0.4936
186.92,201.87,E,minor,0.5065
194.4,209.35,C,major,0.5583
201.87,216.83,D,major,0.5092
209.35,224.3,G,major,0.5519
216.83,231.78,G,major,0.796
224.3,239.26,G,major,0.9269
231.78,246.74,G,major,0.7882
239.26,254.21,E,minor,0.8077
246.74,261.69,E,minor,0.8711
254.21,269.17,C,major,0.717
261.69,276.64,C,major,0.6897
269.17,284.12,C,major,0.6419
276.64,291.6,C,major,0.6378
284.12,299.07,C,major,0.908
291.6,306.55,C,major,0.9287
299.07,314.03,C,major,0.868
306.55,321.5,C,major,0.8674
314.03,323.15,C,major,0.8425
